# LAMMPS data file written by WriteLammpsdata function in RASPA(written by Zhao Li)
1912 atoms
0 bonds
0 angles
0 dihedrals
0 impropers
0 25.6 xlo xhi
0 25.6 ylo yhi
0 25.6 zlo zhi
1.56755e-15 1.56755e-15 1.56755e-15 xy xz yz

3 atom types
0 bond types
0 angle types
0 dihedral types
0 improper types

Masses

1 15.9994 # Ow
2 1.00079 # Hw
3 0 # Lw

Pair Coeffs

1 0.155002 3.1536 # Ow
2 0 0 # Hw
3 0 0 # Lw

Atoms

153 40 1 0 15.2926 15.4513 8.70264 # TIP4P Ow
154 40 3 -1.04 15.2494 15.3378 8.6146 # TIP4P Lw
155 40 2 0.52 14.4223 15.0578 8.63875 # TIP4P Hw
156 40 2 0.52 15.8253 14.9581 8.07881 # TIP4P Hw
157 41 1 0 11.1223 4.06415 12.5812 # TIP4P Ow
158 41 3 -1.04 11.0497 3.94382 12.6338 # TIP4P Lw
159 41 2 0.52 11.1115 3.18014 12.2143 # TIP4P Hw
160 41 2 0.52 10.5664 4.00817 13.3585 # TIP4P Hw
161 42 1 0 18.6459 13.5562 1.38715 # TIP4P Ow
162 42 3 -1.04 18.5958 13.6495 1.2809 # TIP4P Lw
163 42 2 0.52 18.3675 13.3361 0.498176 # TIP4P Hw
164 42 2 0.52 18.533 14.5049 1.44611 # TIP4P Hw
165 43 1 0 4.05734 24.3874 8.30259 # TIP4P Ow
166 43 3 -1.04 4.04046 24.2612 8.22325 # TIP4P Lw
167 43 2 0.52 4.28842 23.4959 8.56356 # TIP4P Hw
168 43 2 0.52 3.69443 24.2931 7.42187 # TIP4P Hw
169 44 1 0 18.9274 1.22834 16.1157 # TIP4P Ow
170 44 3 -1.04 18.8335 1.12713 16.1745 # TIP4P Lw
171 44 2 0.52 18.1231 0.881636 15.7295 # TIP4P Hw
172 44 2 0.52 18.9986 0.784405 16.9608 # TIP4P Hw
173 45 1 0 22.6105 24.7486 10.9699 # TIP4P Ow
174 45 3 -1.04 22.6596 24.7832 10.8325 # TIP4P Lw
175 45 2 0.52 22.0929 24.8509 10.1713 # TIP4P Hw
176 45 2 0.52 23.5119 24.9162 10.6949 # TIP4P Hw
177 46 1 0 10.3255 1.885 1.86694 # TIP4P Ow
178 46 3 -1.04 10.2691 2.01992 1.83354 # TIP4P Lw
179 46 2 0.52 9.8965 2.50342 2.45835 # TIP4P Hw
180 46 2 0.52 10.314 2.3206 1.01468 # TIP4P Hw
181 47 1 0 6.23959 14.1937 22.4039 # TIP4P Ow
182 47 3 -1.04 6.19355 14.2798 22.29 # TIP4P Lw
183 47 2 0.52 6.71525 14.4069 21.6011 # TIP4P Hw
184 47 2 0.52 5.40427 14.653 22.3171 # TIP4P Hw
185 48 1 0 16.981 4.07068 12.4837 # TIP4P Ow
